,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,y_pred
43427,28043,820,4,30/07/2015,1194,1,1,0,0,12312.36
43428,199997,612,1,13/05/2013,497,1,1,0,0,8318.64
43429,219108,3,1,30/03/2015,933,1,1,0,1,10368.6
43430,118948,806,3,12/03/2014,385,1,0,0,0,4439.77
43431,84245,169,6,14/09/2013,744,1,0,0,0,6795.2
43432,273123,1102,2,24/02/2015,657,1,0,0,0,5932.35
43433,450922,760,7,20/01/2013,0,0,0,0,0,0.0
43434,679857,323,5,31/01/2014,657,1,0,0,0,6465.23
43435,255013,147,5,06/03/2015,900,1,1,0,0,9191.76
43436,357329,557,5,26/07/2013,509,1,0,0,1,3572.26
43437,349756,691,3,23/04/2014,453,1,0,0,1,5020.42
43438,690308,731,2,08/10/2013,1057,1,1,0,0,9779.56
43439,277659,680,6,30/11/2013,1414,1,0,0,0,8906.78
43440,261013,572,6,12/01/2013,569,1,0,0,0,6153.89
43441,163793,63,4,02/01/2014,535,1,0,0,1,4874.89
43442,387558,711,4,10/04/2014,504,1,0,0,0,5438.85
43443,329820,197,7,10/08/2014,0,0,0,0,0,0.0
43444,166692,970,2,14/05/2013,522,1,1,0,0,4489.11
43445,433398,79,4,15/08/2013,533,1,1,0,1,5532.41
43446,671304,489,6,24/05/2014,276,1,0,0,0,2599.58
43447,264009,877,3,21/05/2014,959,1,1,0,0,7839.91
43448,414897,361,2,28/05/2013,645,1,1,0,0,7018.29
43449,222081,998,7,21/06/2015,0,0,0,0,0,0.0
43450,116130,832,3,24/07/2013,444,1,0,0,1,4459.51
43451,106469,1101,2,23/12/2014,1535,1,0,0,1,14048.2
43452,417840,206,6,13/04/2013,543,1,0,0,0,5222.36
43453,197076,763,2,01/01/2013,0,0,0,a,1,0.0
43454,365603,828,4,25/12/2014,0,0,0,c,1,0.0
43455,74359,31,5,22/03/2013,611,1,1,0,0,6450.05
43456,21729,45,2,18/06/2013,401,1,1,0,0,5643.6
43457,699733,128,3,15/05/2013,519,1,1,0,0,5765.36
43458,167840,656,5,12/09/2014,295,1,0,0,0,2442.8
43459,241364,579,7,14/12/2014,0,0,0,0,0,0.0
43460,233639,649,6,21/02/2015,164,1,0,0,0,1503.905
43461,430200,654,4,30/05/2013,766,1,1,a,0,7375.02
43462,212637,388,4,21/02/2013,1134,1,1,0,0,9451.23
43463,169907,705,6,23/05/2015,620,1,0,0,0,6354.58
43464,294885,66,2,03/12/2013,573,1,1,0,0,6209.55
43465,19541,1081,1,21/10/2013,1172,1,1,0,0,9091.72
43466,348029,1071,4,07/08/2014,727,1,1,0,1,7162.61
43467,64020,907,4,28/03/2013,1080,1,1,0,1,9989.8
43468,394606,1046,6,17/01/2015,609,1,0,0,0,6513.35
43469,289202,905,3,14/08/2013,1556,1,1,0,1,12714.14
43470,75722,300,5,29/03/2013,0,0,1,b,1,0.0
43471,696600,561,6,06/12/2014,540,1,0,0,0,5460.25
43472,579862,399,1,18/03/2013,604,1,1,0,0,6298.84
43473,573966,275,4,29/01/2015,593,1,1,0,0,5740.55
43474,337595,1053,6,08/02/2014,788,1,0,0,0,6297.6
43475,668792,786,1,30/06/2014,855,1,1,0,0,7423.91
43476,664239,926,3,16/04/2014,641,1,1,0,1,8047.72
43477,183511,994,3,17/04/2013,384,1,0,0,0,3429.89
43478,521482,396,1,23/09/2013,1323,1,1,0,0,12771.01
43479,607677,33,6,25/10/2014,842,1,0,0,0,7926.07
43480,516017,1050,7,06/10/2013,0,0,0,0,0,0.0
43481,367989,117,2,19/02/2013,534,1,1,0,0,5121.0
43482,489690,896,4,17/01/2013,933,1,0,0,0,6041.63
43483,322800,502,7,25/05/2014,0,0,0,0,0,0.0
43484,2579,1115,5,06/09/2013,361,1,0,0,0,4951.79
43485,352997,73,4,06/02/2014,633,1,1,0,0,6076.93
43486,657199,203,4,30/01/2014,763,1,0,0,0,5297.79
43487,302185,430,1,21/04/2014,0,0,0,b,1,0.0
43488,622226,525,4,10/01/2013,898,1,1,0,0,9330.02
43489,610093,108,2,12/11/2013,675,1,0,0,0,6009.11
43490,611424,368,3,13/03/2013,507,1,0,0,0,5980.4
43491,416834,886,5,08/05/2015,716,1,1,0,0,7357.07
43492,328600,666,5,31/10/2014,747,1,0,0,0,6914.27
43493,319733,3,6,19/07/2014,394,1,0,0,0,3444.74
43494,642520,1037,3,25/03/2015,641,1,0,0,0,5288.95
43495,529290,386,2,23/06/2015,522,1,0,0,0,5726.02
43496,287882,91,4,24/04/2014,688,1,0,0,1,6135.52
43497,389475,444,1,30/06/2014,1530,1,1,0,0,12573.51
43498,397760,567,3,09/01/2013,720,1,1,0,0,5911.95
43499,69751,212,2,27/08/2013,530,1,1,0,0,6371.41
43500,391258,160,6,12/10/2013,492,1,0,0,0,4761.163
43501,435388,381,4,02/10/2014,1125,1,1,0,0,9948.35
43502,710999,879,7,28/04/2013,0,0,0,0,0,0.0
43503,363153,746,7,04/01/2015,0,0,0,0,1,0.0
43504,10105,1071,1,15/06/2015,923,1,1,0,0,10076.81
43505,4016,817,2,05/03/2013,3976,1,1,0,0,27829.47
43506,325880,794,7,29/12/2013,0,0,0,0,0,0.0
43507,136677,885,4,05/12/2013,824,1,1,0,0,7487.58
43508,119318,519,2,30/04/2013,691,1,1,0,0,7795.78
43509,578909,165,5,13/12/2013,421,1,0,0,0,4036.61
43510,616360,320,3,20/02/2013,1863,1,1,0,0,13593.6
43511,670130,14,1,13/05/2013,765,1,1,0,0,7633.47
43512,644810,8,1,18/05/2015,914,1,1,0,0,9937.26
43513,451868,657,5,27/06/2014,638,1,0,0,0,5619.12
43514,261931,592,6,24/05/2014,324,1,0,0,0,2601.64
43515,39786,229,1,04/08/2014,895,1,1,0,1,11356.64
43516,564397,294,4,21/08/2014,757,1,1,0,1,6332.85
43517,387428,43,7,14/06/2015,0,0,0,0,0,0.0
43518,632948,487,5,18/07/2014,697,1,1,0,1,6927.18
43519,187934,469,6,16/05/2015,1419,1,0,0,0,11503.52
43520,1547,11,3,04/12/2013,1584,1,1,0,0,11872.95
43521,3539,797,6,27/04/2013,367,1,0,0,0,3509.99
43522,516176,669,7,16/02/2014,0,0,0,0,0,0.0
43523,485391,454,4,13/11/2014,713,1,1,0,0,6603.21
43524,643890,746,4,24/01/2013,427,1,1,0,0,4894.44
43525,359828,234,1,22/07/2013,779,1,0,0,1,6854.39
43526,561686,762,2,30/04/2013,488,1,1,0,0,5317.65
43527,242940,259,1,04/03/2013,2104,1,1,0,0,10558.73
43528,501359,582,2,22/04/2014,874,1,0,0,1,6456.82
43529,236909,60,4,25/07/2013,576,1,0,0,1,5399.06
43530,274957,1105,4,21/02/2013,383,1,1,0,0,3801.64
43531,426472,144,3,28/05/2014,823,1,0,0,0,7630.03
43532,549138,1096,1,19/01/2015,618,1,0,0,0,5201.84
43533,671797,98,3,21/05/2014,451,1,1,0,0,5414.59
43534,559865,1022,6,24/05/2014,785,1,0,0,0,6379.09
43535,602775,773,4,07/11/2013,817,1,1,0,0,7469.69
43536,337563,395,7,07/07/2013,0,0,0,0,0,0.0
43537,279344,822,7,28/09/2014,0,0,0,0,0,0.0
43538,103349,947,4,21/05/2015,973,1,1,0,0,8332.68
43539,13918,397,3,14/08/2013,816,1,1,0,1,7591.22
43540,639076,210,2,20/01/2015,264,1,0,0,0,2400.03
43541,174406,1050,4,02/04/2015,828,1,1,0,1,8051.47
43542,42139,483,1,17/02/2014,906,1,1,0,0,8333.12
43543,396018,1039,1,25/02/2013,734,1,0,0,0,5420.46
43544,189180,34,5,06/12/2013,936,1,1,0,0,9117.23
43545,367739,1069,4,18/12/2014,1134,1,1,0,0,11614.71
43546,245935,515,2,12/08/2014,606,1,0,0,1,6027.68
43547,595769,11,4,21/08/2014,1124,1,1,0,1,8589.66
43548,343828,688,4,04/12/2014,381,1,1,0,0,4121.18
43549,613110,255,4,06/11/2014,676,1,1,0,0,6359.25
43550,23659,702,3,01/07/2015,361,1,1,0,0,4846.94
43551,583598,1033,1,20/04/2015,1280,1,0,0,0,13402.03
43552,112637,802,3,17/09/2014,517,1,1,0,0,7194.6
43553,411863,74,4,07/03/2013,928,1,1,0,0,7428.5
43554,481792,780,7,17/02/2013,0,0,0,0,0,0.0
43555,286514,1000,3,06/11/2013,575,1,1,0,0,5072.02
43556,554752,649,1,16/02/2015,480,1,1,0,0,5467.06
43557,431727,984,5,01/03/2013,608,1,0,0,0,5120.36
43558,527834,640,7,30/06/2013,0,0,0,0,0,0.0
43559,134995,900,2,14/07/2015,662,1,1,0,0,7600.21
43560,430007,488,4,25/06/2015,319,1,0,0,0,3004.7
43561,576536,422,4,16/04/2015,432,1,1,0,1,4596.23
43562,402056,791,4,12/02/2015,812,1,0,0,0,7512.77
43563,557579,1036,5,16/08/2013,503,1,1,0,1,5410.53
43564,283282,680,3,20/02/2013,747,1,1,0,0,6189.21
43565,652814,902,2,19/02/2013,684,1,1,0,0,5938.43
43566,84153,238,4,28/05/2015,1022,1,0,0,0,6549.46
43567,225898,540,4,31/10/2013,357,1,0,0,1,4516.29
43568,507931,752,4,29/01/2015,518,1,1,0,0,5886.63
43569,610808,534,1,13/04/2015,740,1,1,0,0,8768.18
43570,337299,497,6,09/02/2013,969,1,0,0,0,6994.5
43571,390956,291,5,20/03/2015,861,1,1,0,0,8624.61
43572,280823,410,1,25/02/2013,679,1,0,0,0,4909.28
43573,620310,560,3,29/05/2013,1479,1,1,0,0,12616.84
43574,13542,268,2,09/07/2013,522,1,0,0,1,3984.75
43575,300834,746,5,27/03/2015,497,1,0,0,0,5367.47
43576,357506,864,3,12/06/2013,586,1,0,0,0,4542.76
43577,43230,76,5,26/07/2013,885,1,0,0,0,7673.9
43578,132846,550,2,24/03/2015,434,1,0,0,0,4479.31
43579,485863,806,5,29/03/2013,0,0,1,b,1,0.0
43580,349138,496,4,03/10/2013,0,0,0,a,1,0.0
43581,41586,448,1,15/07/2013,1021,1,1,0,0,10960.71
43582,142178,431,7,31/05/2015,0,0,0,0,0,0.0
43583,465306,573,5,20/02/2015,368,1,1,0,1,4853.66
43584,416567,1033,4,17/10/2013,1165,1,0,0,0,10868.39
43585,439733,246,4,12/09/2013,983,1,1,0,0,11975.82
43586,617124,649,4,13/03/2014,320,1,0,0,0,2640.71
43587,29892,5,1,03/06/2013,0,0,1,0,0,0.0
43588,470438,863,7,28/07/2013,358,1,0,0,0,2553.92
43589,322187,250,2,24/02/2015,545,1,0,0,0,5388.28
43590,341738,556,3,16/04/2014,1056,1,1,0,1,10310.52
43591,276487,435,1,18/11/2013,552,1,1,0,0,5396.07
43592,521133,424,7,07/09/2014,0,0,0,0,0,0.0
43593,329632,524,4,30/01/2014,878,1,0,0,0,7249.1
43594,597216,359,3,20/08/2014,568,1,1,0,1,6404.91
43595,471235,1001,4,26/09/2013,739,1,1,0,0,6948.75
43596,240344,971,1,16/02/2015,1182,1,1,0,0,11501.76
43597,404609,962,5,27/06/2014,881,1,0,0,0,7033.0
43598,134852,1049,4,29/05/2014,0,0,0,a,0,0.0
43599,7420,400,5,14/06/2013,994,1,0,0,0,7224.16
43600,688952,1110,7,21/07/2013,0,0,0,0,0,0.0
43601,636911,864,5,10/05/2013,618,1,0,0,0,4461.93
43602,381198,234,7,22/03/2015,0,0,0,0,0,0.0
43603,640634,908,3,01/10/2014,370,1,1,0,0,4353.26
43604,655393,649,2,12/05/2015,367,1,0,0,0,3283.94
43605,78967,196,1,14/04/2014,942,1,1,0,0,8411.25
43606,543573,561,7,15/09/2013,0,0,0,0,0,0.0
43607,661178,822,4,17/01/2013,447,1,0,0,0,4626.45
43608,657760,638,7,01/06/2014,0,0,0,0,0,0.0
43609,103241,953,1,15/12/2014,853,1,1,0,0,10997.91
43610,258631,435,1,04/08/2014,433,1,1,0,1,3925.69
43611,670610,119,7,31/05/2015,0,0,0,0,0,0.0
43612,202267,78,7,19/07/2015,0,0,0,0,0,0.0
43613,237242,97,4,05/06/2014,868,1,1,0,0,8153.57
43614,122592,917,3,08/05/2013,875,1,0,0,0,7001.23
43615,136602,81,3,04/02/2015,544,1,1,0,0,6875.35
43616,250978,859,2,22/10/2013,677,1,1,0,0,6930.63
43617,310104,272,4,13/06/2013,630,1,0,0,0,5347.29
43618,700373,39,3,29/01/2014,596,1,0,0,0,4144.34
43619,623465,420,4,14/03/2013,292,1,0,0,0,2896.93
43620,494193,870,1,20/04/2015,946,1,0,0,0,7246.3
43621,347229,933,1,25/08/2014,899,1,0,0,1,6667.52
43622,543477,352,2,23/09/2014,517,1,0,0,0,5188.59
43623,689745,195,7,28/06/2015,0,0,0,0,0,0.0
43624,245746,751,5,22/02/2013,500,1,1,0,0,5113.52
43625,383881,554,6,27/07/2013,325,1,0,0,0,2966.5073333333335
43626,410169,1010,3,23/10/2013,762,1,1,0,0,7747.87
43627,99662,992,6,04/07/2015,416,1,0,0,0,3749.96
43628,394859,622,2,18/02/2014,431,1,1,0,0,4476.34
43629,371190,864,3,18/02/2015,630,1,1,0,0,5109.26
43630,278192,353,4,20/11/2014,1531,1,0,0,0,5805.22
43631,22669,735,1,16/02/2015,849,1,1,0,0,10034.45
43632,691061,14,1,25/05/2015,0,0,0,a,0,0.0
43633,196785,453,7,07/04/2013,308,1,0,0,0,2536.45
43634,433357,164,4,16/05/2013,683,1,1,0,0,6622.51
43635,317116,264,4,10/10/2013,953,1,1,0,1,7053.82
43636,118952,80,6,09/11/2013,653,1,0,0,0,8281.69
43637,277117,739,5,08/11/2013,796,1,1,0,0,8818.74
43638,370961,495,3,20/05/2015,408,1,1,0,0,5819.71
43639,570722,872,1,29/07/2013,959,1,1,0,1,9529.02
43640,561708,218,6,15/06/2013,351,1,0,0,0,2698.79
43641,202579,770,3,17/06/2015,596,1,1,0,0,6988.09
43642,4067,505,7,09/02/2014,0,0,0,0,0,0.0
43643,583490,551,4,27/06/2013,811,1,0,0,1,5561.58
43644,379287,481,6,04/01/2014,453,1,0,0,1,4516.63
43645,534557,806,3,24/07/2013,463,1,0,0,0,5198.52
43646,185696,170,3,27/08/2014,505,1,0,0,0,4167.13
43647,86537,551,5,15/08/2014,843,1,0,0,1,7417.13
43648,688824,966,7,23/11/2014,0,0,0,0,0,0.0
43649,525568,1077,4,19/12/2013,660,1,1,0,0,7782.32
43650,110379,61,1,15/04/2013,442,1,0,0,0,3103.59
43651,602338,1059,4,05/09/2013,953,1,0,0,0,6354.07
43652,262906,91,7,13/01/2013,0,0,0,0,0,0.0
43653,91852,813,7,20/01/2013,0,0,0,0,0,0.0
43654,353294,718,4,09/04/2015,810,1,0,0,1,6844.35
43655,83927,638,1,13/04/2015,515,1,1,0,0,6207.01
43656,482252,896,4,11/06/2015,1007,1,0,0,0,6151.86
43657,229427,907,2,23/04/2013,852,1,1,0,0,8276.04
43658,118521,44,7,01/02/2015,0,0,0,0,0,0.0
43659,608939,560,6,08/06/2013,1729,1,0,0,0,13879.86
43660,493334,676,1,16/03/2015,2029,1,1,0,0,9216.02
43661,141807,182,7,29/03/2015,0,0,0,0,0,0.0
43662,588975,712,7,05/05/2013,0,0,0,0,0,0.0
43663,340639,231,1,21/01/2013,403,1,1,0,0,5148.5
43664,229247,961,7,31/03/2013,0,0,0,0,0,0.0
43665,252031,877,5,20/06/2014,866,1,1,0,0,6241.48
43666,78411,589,6,23/03/2013,154,1,0,0,0,1228.39
43667,693874,913,5,05/09/2014,1195,1,1,0,1,10885.788
43668,419582,993,7,12/07/2015,0,0,0,0,0,0.0
43669,144547,1057,6,27/12/2014,751,1,0,0,0,7086.54
43670,508265,357,2,16/04/2013,866,1,0,0,0,6253.41
43671,305700,976,2,31/12/2013,521,1,0,0,1,4277.63
43672,274658,814,1,27/05/2013,871,1,1,0,0,8637.08
43673,351600,473,6,10/08/2013,283,1,0,0,0,2375.78
43674,329678,161,2,17/12/2013,1100,1,1,0,0,12725.25
43675,633291,194,3,16/07/2014,408,1,1,0,0,4915.65
43676,58985,154,3,03/12/2014,806,1,1,0,0,9107.02
43677,690896,951,3,13/11/2013,540,1,0,0,0,4947.07
43678,287035,483,3,14/01/2015,686,1,1,0,0,6204.21
43679,67563,913,3,14/05/2014,929,1,0,0,0,6449.14
43680,56816,607,3,21/05/2014,492,1,1,0,0,5151.14
43681,617067,573,7,04/05/2014,0,0,0,0,0,0.0
43682,616903,565,6,24/08/2013,548,1,0,0,0,4156.96
43683,88606,448,3,09/07/2014,541,1,0,0,1,4574.86
43684,320788,563,1,17/03/2014,851,1,1,0,0,7567.68
43685,129888,1014,4,09/07/2015,966,1,0,0,1,7438.42
43686,305360,22,6,29/06/2013,321,1,0,0,0,2679.56
43687,348170,887,6,31/08/2013,491,1,0,0,0,5020.85
43688,299913,499,5,21/02/2014,736,1,1,0,0,6181.41
43689,205231,216,1,29/04/2013,1228,1,1,0,0,10258.855
43690,350114,92,1,19/05/2014,679,1,1,0,0,7571.01
43691,404186,241,1,07/04/2014,637,1,0,0,0,5648.16
43692,384512,295,2,12/11/2013,533,1,0,0,0,4971.01
43693,133070,1004,5,13/06/2014,349,1,0,0,1,3543.64
43694,640852,24,1,30/06/2014,1534,1,1,0,0,13647.64
43695,556771,595,5,03/01/2014,1858,1,0,0,1,15316.44
43696,334959,483,7,11/01/2015,0,0,0,0,0,0.0
43697,186106,27,6,30/03/2013,1257,1,0,0,0,8737.55
43698,522951,662,2,06/05/2014,839,1,1,0,0,9707.78
43699,235553,95,3,30/01/2013,715,1,0,0,0,5867.27
43700,692613,505,4,13/11/2014,604,1,1,0,0,5873.6
43701,697131,935,7,01/06/2014,0,0,0,0,0,0.0
43702,127470,240,6,11/10/2014,335,1,0,0,0,3322.76
43703,108750,477,6,10/01/2015,511,1,0,0,0,5306.84
43704,327693,900,7,17/03/2013,0,0,0,0,0,0.0
43705,26939,847,7,05/05/2013,0,0,0,0,0,0.0
43706,675181,641,4,04/12/2014,783,1,1,0,0,7976.64
43707,103354,564,6,01/11/2014,0,0,0,a,0,0.0
43708,81702,704,4,13/11/2014,1118,1,1,0,0,11260.64
43709,341342,1057,2,12/05/2015,528,1,0,0,0,5415.24
43710,319867,464,2,28/07/2015,1347,1,1,0,1,11868.95
43711,699588,84,4,03/04/2014,1374,1,1,0,0,12233.33
43712,676246,191,5,11/04/2014,673,1,0,0,0,6356.41
43713,504219,70,6,18/07/2015,595,1,0,0,0,5896.01
43714,390997,714,4,01/05/2014,0,0,1,a,0,0.0
43715,587485,781,2,21/10/2014,830,1,1,0,0,7744.13
43716,394519,1074,7,12/05/2013,0,0,0,0,0,0.0
43717,310528,90,6,14/06/2014,1056,1,0,0,0,7651.21
43718,350448,884,5,22/11/2013,523,1,1,0,0,5329.6
43719,256422,712,3,11/02/2015,506,1,0,0,0,5340.98
43720,429600,361,3,08/05/2013,657,1,0,0,0,5228.32
43721,275011,285,7,26/05/2013,0,0,0,0,0,0.0
43722,512716,849,6,08/03/2014,808,1,0,0,0,6899.71
43723,535510,694,6,30/11/2013,1064,1,0,0,0,9146.34
43724,234563,324,5,25/04/2014,622,1,0,0,0,5775.28
43725,656906,173,5,04/01/2013,925,1,0,0,1,7852.59
43726,325746,21,7,01/09/2013,0,0,0,0,0,0.0
43727,27852,582,6,04/01/2014,598,1,0,0,1,5618.15
43728,273590,1070,1,15/09/2014,1098,1,1,0,0,10199.78
43729,111320,947,6,13/12/2014,1686,1,0,0,0,11611.89
43730,395725,485,1,06/05/2013,373,1,0,0,0,3940.94
43731,630339,215,1,21/10/2013,683,1,1,0,0,8608.0
43732,134129,238,6,23/02/2013,710,1,0,0,0,5985.87
43733,422772,370,4,20/06/2013,599,1,1,0,0,7378.02
43734,180543,178,5,04/10/2013,1032,1,0,0,0,8471.31
43735,225930,901,2,28/07/2015,639,1,1,0,1,7426.06
43736,512896,998,4,21/08/2014,399,1,1,0,1,5411.31
43737,272936,719,6,16/03/2013,458,1,0,0,0,4620.62
43738,368154,174,3,20/03/2013,396,1,1,0,0,4927.86
43739,513458,18,2,14/01/2014,619,1,0,0,0,4873.05
43740,212587,103,4,19/02/2015,415,1,1,0,0,4786.69
43741,82416,1003,7,14/04/2013,0,0,0,0,0,0.0
43742,383662,611,6,07/02/2015,471,1,0,0,0,5237.36
43743,397875,846,1,18/08/2014,1332,1,1,0,1,14018.65
43744,635983,696,2,16/04/2013,927,1,0,0,0,6299.52
43745,196414,763,2,02/12/2014,605,1,1,0,0,6829.14
43746,530806,349,1,23/09/2013,807,1,1,0,0,8284.44
43747,13038,920,6,18/04/2015,614,1,0,0,0,6429.61
43748,18726,281,7,13/07/2014,0,0,0,0,0,0.0
43749,663912,537,2,12/02/2013,437,1,0,0,0,4227.51
43750,188746,890,1,18/11/2013,494,1,1,0,0,6729.2
43751,376051,70,3,05/11/2014,663,1,1,0,1,7550.54
43752,537636,356,1,19/05/2014,426,1,1,0,0,5424.11
43753,13847,374,4,13/06/2013,823,1,0,0,0,6322.84
43754,107240,188,3,15/05/2013,442,1,1,0,0,5307.63
43755,88040,585,4,30/01/2014,829,1,0,0,0,5075.84
43756,155090,356,5,04/01/2013,402,1,0,0,1,4727.92
43757,366265,185,7,05/07/2015,0,0,0,0,0,0.0
43758,623085,346,6,30/08/2014,473,1,0,0,0,5058.03
43759,515183,532,7,14/09/2014,0,0,0,0,0,0.0
43760,615444,402,3,11/09/2013,653,1,1,0,0,6644.32
43761,225301,209,4,31/10/2013,633,1,0,0,0,5931.77
43762,675587,387,7,16/11/2014,0,0,0,0,0,0.0
43763,350090,579,7,09/03/2014,0,0,0,0,0,0.0
43764,247108,408,5,17/10/2014,442,1,0,0,0,4082.49
43765,202529,334,5,15/08/2014,569,1,0,0,1,5074.82
43766,46734,1020,1,25/02/2013,990,1,0,0,0,7175.52
43767,69333,671,3,11/06/2014,559,1,0,0,1,5460.87
43768,500750,194,1,17/11/2014,403,1,0,0,0,4450.58
43769,409403,875,1,05/01/2015,678,1,1,0,1,7664.36
43770,8713,651,3,04/09/2013,853,1,0,0,0,6303.56
43771,561466,897,7,24/05/2015,0,0,0,0,0,0.0
43772,91144,60,7,04/01/2015,0,0,0,0,0,0.0
43773,679394,572,2,09/07/2013,454,1,0,0,0,4622.8
43774,59237,402,4,22/08/2013,492,1,0,0,1,4327.32
43775,471115,481,1,21/04/2014,0,0,0,b,1,0.0
43776,77250,295,5,22/02/2013,500,1,1,0,0,5053.65
43777,524757,421,3,29/07/2015,1113,1,1,0,1,10392.83
43778,207715,715,5,12/06/2015,673,1,0,0,0,6808.15
43779,270980,869,1,30/12/2013,1241,1,0,0,1,11544.93
43780,155594,776,3,13/08/2014,474,1,0,0,1,3976.21
43781,496522,297,5,05/09/2014,690,1,1,0,1,6586.39
43782,654699,580,3,20/08/2014,1540,1,1,0,1,10223.74
43783,26453,314,7,14/07/2013,0,0,0,0,0,0.0
43784,168735,345,7,11/01/2015,0,0,0,0,0,0.0
43785,195381,453,7,23/03/2014,253,1,0,0,0,2264.0866666666666
43786,350541,843,4,28/05/2015,920,1,0,0,0,7436.56
43787,508351,437,5,26/04/2013,593,1,1,0,0,5956.81
43788,64955,866,5,25/10/2013,542,1,1,0,1,6981.78
43789,172976,177,3,19/03/2014,547,1,1,0,0,5097.87
43790,500388,703,5,13/09/2013,424,1,1,0,0,3959.55
43791,23513,25,5,07/06/2013,1611,1,1,0,0,11293.85
43792,356845,939,2,03/09/2013,453,1,0,0,1,4241.11
43793,171529,271,5,25/10/2013,879,1,1,0,1,9075.03
43794,180726,799,1,23/02/2015,806,1,0,0,0,6861.11
43795,284093,180,6,02/05/2015,1062,1,0,0,0,11113.63
43796,376376,1078,3,14/05/2014,475,1,0,0,0,5545.39
43797,625249,720,6,09/05/2015,679,1,0,0,0,6073.144
43798,146581,979,2,04/02/2014,698,1,1,0,0,7642.81
43799,111926,333,7,29/12/2013,0,0,0,0,0,0.0
43800,530004,575,2,19/11/2013,641,1,1,0,0,6919.17
43801,526424,804,3,24/07/2013,366,1,0,0,0,3706.78
43802,71653,195,3,03/06/2015,1628,1,1,0,0,15644.46
43803,463913,544,6,17/01/2015,1290,1,0,0,0,9099.4
43804,438832,679,4,12/09/2013,1063,1,1,0,0,11931.36
43805,224286,452,3,19/02/2014,408,1,1,0,0,4882.96
43806,408845,72,3,30/01/2013,409,1,0,0,0,3131.77
43807,628346,995,1,27/10/2014,743,1,0,0,1,7635.61
43808,374201,736,1,18/05/2015,550,1,1,0,0,6388.42
43809,699797,291,6,04/05/2013,483,1,0,0,0,4471.860833333334
43810,493337,616,5,12/09/2014,786,1,0,0,0,6764.1
43811,639607,97,4,18/12/2014,1000,1,1,0,0,8947.18
43812,162866,422,7,19/05/2013,0,0,0,0,0,0.0
43813,649952,724,7,12/05/2013,0,0,0,0,0,0.0
43814,152062,728,6,28/09/2013,533,1,0,0,0,5312.94
43815,444482,760,2,29/07/2014,1289,1,1,0,1,9921.03
43816,403249,845,2,27/08/2013,410,1,1,0,1,5727.03
43817,329427,754,2,08/04/2014,834,1,0,0,0,6598.4
43818,71567,811,5,21/06/2013,780,1,1,0,0,6532.6
43819,482328,707,3,12/06/2013,723,1,0,0,0,7142.31
43820,221253,34,1,14/07/2014,1164,1,1,0,1,11576.46
43821,175577,789,3,13/05/2015,590,1,0,0,0,5531.1
43822,223835,940,7,21/12/2014,0,0,0,0,0,0.0
43823,394103,1001,5,13/06/2014,619,1,0,0,0,5089.74
43824,532874,676,6,23/02/2013,761,1,0,0,0,7761.82
43825,500774,565,4,22/01/2015,651,1,0,0,0,5286.94
43826,599753,921,7,17/11/2013,0,0,0,0,0,0.0
43827,439595,390,7,10/05/2015,0,0,0,0,0,0.0
43828,135884,812,7,05/01/2014,0,0,0,0,0,0.0
43829,50267,1060,1,30/12/2013,1116,1,0,0,1,9927.5
43830,473234,75,4,15/05/2014,563,1,0,0,0,5009.51
43831,134244,188,4,11/06/2015,354,1,0,0,0,3631.03
43832,5822,599,4,16/04/2015,828,1,1,0,0,8173.61
43833,650093,539,2,16/06/2015,1221,1,1,0,0,13133.81
43834,43982,242,6,26/10/2013,292,1,0,0,0,3026.03
43835,655037,1077,5,01/03/2013,507,1,0,0,0,4062.47
43836,162259,151,3,18/06/2014,676,1,1,0,0,7696.5
43837,64965,513,4,23/10/2014,2008,1,1,0,1,17184.64
43838,566575,229,1,03/03/2014,700,1,1,0,0,9726.5
43839,655316,907,6,20/12/2014,1381,1,0,0,0,9149.81
43840,110718,873,1,21/04/2014,0,0,0,b,1,0.0
43841,228849,260,7,16/03/2014,0,0,0,0,0,0.0
43842,133106,240,1,22/04/2013,587,1,1,0,0,7319.64
43843,688200,692,2,14/01/2014,812,1,0,0,0,6362.83
43844,323200,809,7,18/01/2015,0,0,0,0,0,0.0
43845,231311,900,1,27/07/2015,725,1,1,0,0,9246.32
43846,689323,57,3,13/08/2014,700,1,0,0,1,6409.88
43847,101251,574,6,11/10/2014,656,1,0,0,0,7044.5
43848,247934,834,5,21/02/2014,635,1,1,0,0,6209.36
43849,358298,195,3,06/11/2013,1365,1,1,0,0,11879.49
43850,300747,478,6,13/06/2015,432,1,0,0,0,4531.07
43851,116541,330,4,16/01/2014,357,1,0,0,0,2930.23
43852,683683,677,1,06/07/2015,533,1,0,0,0,5103.82
43853,461090,87,6,25/01/2014,341,1,0,0,0,3258.58
43854,638443,77,5,17/04/2015,749,1,1,0,0,8581.17
43855,142040,753,5,04/10/2013,865,1,0,0,0,7841.81
43856,193751,592,7,31/08/2014,0,0,0,0,0,0.0
43857,569296,604,4,27/03/2014,496,1,0,0,0,5792.95
43858,246341,612,2,05/03/2013,403,1,1,0,0,6504.18
43859,668338,979,7,17/08/2014,0,0,0,0,0,0.0
43860,208330,686,1,10/06/2013,734,1,0,0,0,5620.87
